epoch,train_loss,train_Valence_CCC,train_Valence_Pearson,train_Valence_R2,train_Valence_RMSE,train_Arousal_CCC,train_Arousal_Pearson,train_Arousal_R2,train_Arousal_RMSE,train_CCC_mean,val_Valence_CCC,val_Valence_Pearson,val_Valence_R2,val_Valence_RMSE,val_Arousal_CCC,val_Arousal_Pearson,val_Arousal_R2,val_Arousal_RMSE,val_CCC_mean
1,0.09808719228884136,0.3590464769530984,0.47324863871212003,0.21031922550422455,0.2099081802862871,0.647117761996645,0.7142521939587032,0.39797362569390027,0.2172524487358333,0.5030821194748717,0.20972530521201133,0.3131335790286189,0.01074456575819338,0.24037925949115535,0.584312581077555,0.6369704404546901,0.2831839765109898,0.21822443246549972,0.39701894314478314
2,0.05686943889250634,0.46758768873119344,0.5791950535532949,0.31962882430683526,0.19483928823514113,0.6919425986762985,0.765519808540612,0.4854242115555576,0.2008545135072836,0.579765143703746,0.32258181703972033,0.4176816983969066,0.167047663781689,0.2205732518651705,0.6119675691661445,0.6914468299819867,0.3245590599768369,0.21183280188805845,0.4672746931029324
3,0.04398620141997795,0.5156537106261545,0.582487408312158,0.3301947275778083,0.19332047884170855,0.7538519008271549,0.8006370859303013,0.6112777017542206,0.17457282835778756,0.6347528057266547,0.3237790808129778,0.39060315220238323,0.12390845177045728,0.226212977417162,0.6648773120260415,0.7113620908474786,0.4610598513527613,0.18922119861573378,0.49432819641950965
4,0.040151479179729464,0.5255551358157267,0.6109907986382975,0.3181130270849455,0.19505620846214006,0.7694700784436469,0.8026736594780743,0.5670043272026573,0.18424626786719983,0.6475126071296868,0.327133570764944,0.3884852112702398,0.12373366153372733,0.2262355423237575,0.683499065533431,0.7172728206097768,0.3992430098126688,0.1997785867977975,0.5053163181491875
5,0.036747037010543326,0.5451951833757583,0.6695608742848128,0.37201399672812474,0.18718824104637286,0.6793511641207355,0.8049958670169474,0.377955469970201,0.22083487466457313,0.612273173748247,0.2545872063769753,0.36651196386675616,-0.06604482134459677,0.24953444511531533,0.5743309957160899,0.6892259976165912,0.15222618854079895,0.23732283004828286,0.4144591010465326
6,0.03406888200832462,0.6326883741843863,0.672686991920145,0.4443408965929788,0.17607909532678914,0.8121066949754945,0.8324048783627468,0.6918337062586818,0.15543524031167827,0.7223975345799404,0.3825966297825802,0.4553304522660495,0.11406826717294172,0.22747983236058494,0.696701667718813,0.7186837033637913,0.5123979710019471,0.17998332568656686,0.5396491487506966
7,0.0330640989985248,0.648667654336147,0.7227195244707886,0.5024057859397237,0.16662541427406458,0.8038897480858498,0.8537265427407729,0.6492741111396071,0.1658214977986833,0.7262787012109984,0.38136763683304564,0.4713713806757884,0.21355207277986898,0.21432743016787117,0.6643124577732267,0.7145677737399497,0.4080133330252377,0.19831496287793024,0.5228400473031362
8,0.03253739005541084,0.6629120875205059,0.7306687734997194,0.4962136117555871,0.1676589708071181,0.8177157598822997,0.8566418618003772,0.7017579239800356,0.15291193295016312,0.7403139237014028,0.35925466805866585,0.4668265602129989,0.08917465004237235,0.23065364669359728,0.6654225140359171,0.7031406826052928,0.4648114323663386,0.18856146084255013,0.5123385910472915
9,0.030812203728904326,0.604814230246278,0.7394827589158607,0.38659806584005896,0.18500188428601783,0.6628345257928859,0.8455106829602234,0.4026922030907857,0.2163993805554539,0.633824378019582,0.27592343712265566,0.36089939684458777,0.06920369209872679,0.2331686169159898,0.4984994633276698,0.6800562696812855,0.09487635476479661,0.2452186377558805,0.38721145022516273
10,0.02915715938002837,0.6720703144624675,0.7270185882960207,0.48632263210068905,0.16929681863270457,0.8536193477388755,0.8577069229500136,0.7293837079820011,0.14565784854897865,0.7628448311006715,0.29043424230676906,0.3716980610252964,-0.06529906636292226,0.2494471485455848,0.6769161211819797,0.6822992618067281,0.41372908085049165,0.1973552557123966,0.4836751817443744
11,0.027993009197180747,0.7343176657434856,0.775123796046081,0.5912916135952984,0.15101161629517357,0.8397935850495305,0.8627207164849774,0.7181626763310283,0.14864700881111348,0.787055625396508,0.330280557083864,0.3938715818973704,0.11822520889049548,0.22694551790226458,0.6884336678076982,0.7124641823967705,0.46226389820038905,0.1890097107723278,0.5093571124457811
